Coderange,level1_desc,level2_desc,level3_desc,URL
D16,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Benign neoplasm of bone and articular cartilage,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D16-
D17,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Benign lipomatous neoplasm,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D17-
D18,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors","Hemangioma and lymphangioma, any site",https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D18-
D19,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Benign neoplasm of mesothelial tissue,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D19-
D20,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Benign neoplasm of soft tissue of retroperitoneum and peritoneum,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D20-
D21,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Other benign neoplasms of connective and other soft tissue,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D21-
D22,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Melanocytic nevi,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D22-
D23,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Other benign neoplasms of skin,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D23-
D24,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Benign neoplasm of breast,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D24-
D25,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Leiomyoma of uterus,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D25-
D26,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Other benign neoplasms of uterus,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D26-
D27,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Benign neoplasm of ovary,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D27-
D28,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Benign neoplasm of other and unspecified female genital organs,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D28-
D29,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Benign neoplasm of male genital organs,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D29-
D30,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Benign neoplasm of urinary organs,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D30-
D31,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Benign neoplasm of eye and adnexa,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D31-
D32,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Benign neoplasm of meninges,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D32-
D33,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Benign neoplasm of brain and other parts of central nervous system,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D33-
D34,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Benign neoplasm of thyroid gland,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D34-
D35,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Benign neoplasm of other and unspecified endocrine glands,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D35-
D36,Neoplasms,"Benign neoplasms, except benign neuroendocrine tumors",Benign neoplasm of other and unspecified sites,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D36-
D37,Neoplasms,"Neoplasms of uncertain behavior, polycythemia vera and myelodysplastic syndromes",Neoplasm of uncertain behavior of oral cavity and digestive organs,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D37-D48/D37-
D38,Neoplasms,"Neoplasms of uncertain behavior, polycythemia vera and myelodysplastic syndromes",Neoplasm of uncertain behavior of middle ear and respiratory and intrathoracic organs,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D37-D48/D38-
D39,Neoplasms,"Neoplasms of uncertain behavior, polycythemia vera and myelodysplastic syndromes",Neoplasm of uncertain behavior of female genital organs,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D37-D48/D39-
D40,Neoplasms,"Neoplasms of uncertain behavior, polycythemia vera and myelodysplastic syndromes",Neoplasm of uncertain behavior of male genital organs,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D37-D48/D40-
D41,Neoplasms,"Neoplasms of uncertain behavior, polycythemia vera and myelodysplastic syndromes",Neoplasm of uncertain behavior of urinary organs,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D37-D48/D41-
D42,Neoplasms,"Neoplasms of uncertain behavior, polycythemia vera and myelodysplastic syndromes",Neoplasm of uncertain behavior of meninges,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D37-D48/D42-
D43,Neoplasms,"Neoplasms of uncertain behavior, polycythemia vera and myelodysplastic syndromes",Neoplasm of uncertain behavior of brain and central nervous system,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D37-D48/D43-
D44,Neoplasms,"Neoplasms of uncertain behavior, polycythemia vera and myelodysplastic syndromes",Neoplasm of uncertain behavior of endocrine glands,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D37-D48/D44-
D45,Neoplasms,"Neoplasms of uncertain behavior, polycythemia vera and myelodysplastic syndromes",Polycythemia vera,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D37-D48/D45-
D46,Neoplasms,"Neoplasms of uncertain behavior, polycythemia vera and myelodysplastic syndromes",Myelodysplastic syndromes,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D37-D48/D46-
D47,Neoplasms,"Neoplasms of uncertain behavior, polycythemia vera and myelodysplastic syndromes","Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue",https://www.icd10data.com/ICD10CM/Codes/C00-D49/D37-D48/D47-
D48,Neoplasms,"Neoplasms of uncertain behavior, polycythemia vera and myelodysplastic syndromes",Neoplasm of uncertain behavior of other and unspecified sites,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D37-D48/D48-
D3A,Neoplasms,Benign neuroendocrine tumors,Benign neuroendocrine tumors,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D3A-D3A/D3A-
D49,Neoplasms,Neoplasms of unspecified behavior,Neoplasms of unspecified behavior,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D49-D49/D49-
D50,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Nutritional anemias,Iron deficiency anemia,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D50-D53/D50-
D51,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Nutritional anemias,Vitamin B12 deficiency anemia,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D50-D53/D51-
D52,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Nutritional anemias,Folate deficiency anemia,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D50-D53/D52-
D53,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Nutritional anemias,Other nutritional anemias,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D50-D53/D53-
D55,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Hemolytic anemias,Anemia due to enzyme disorders,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D55-D59/D55-
D56,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Hemolytic anemias,Thalassemia,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D55-D59/D56-
D57,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Hemolytic anemias,Sickle-cell disorders,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D55-D59/D57-
D58,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Hemolytic anemias,Other hereditary hemolytic anemias,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D55-D59/D58-
D59,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Hemolytic anemias,Acquired hemolytic anemia,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D55-D59/D59-
D60,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Aplastic and other anemias and other bone marrow failure syndromes,Acquired pure red cell aplasia [erythroblastopenia],https://www.icd10data.com/ICD10CM/Codes/D50-D89/D60-D64/D60-
D61,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Aplastic and other anemias and other bone marrow failure syndromes,Other aplastic anemias and other bone marrow failure syndromes,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D60-D64/D61-
D62,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Aplastic and other anemias and other bone marrow failure syndromes,Acute posthemorrhagic anemia,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D60-D64/D62-
D63,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Aplastic and other anemias and other bone marrow failure syndromes,Anemia in chronic diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D60-D64/D63-
D64,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Aplastic and other anemias and other bone marrow failure syndromes,Other anemias,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D60-D64/D64-
D65,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Coagulation defects, purpura and other hemorrhagic conditions",Disseminated intravascular coagulation [defibrination syndrome],https://www.icd10data.com/ICD10CM/Codes/D50-D89/D65-D69/D65-
D66,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Coagulation defects, purpura and other hemorrhagic conditions",Hereditary factor VIII deficiency,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D65-D69/D66-
D67,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Coagulation defects, purpura and other hemorrhagic conditions",Hereditary factor IX deficiency,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D65-D69/D67-
D68,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Coagulation defects, purpura and other hemorrhagic conditions",Other coagulation defects,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D65-D69/D68-
D69,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Coagulation defects, purpura and other hemorrhagic conditions",Purpura and other hemorrhagic conditions,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D65-D69/D69-
D70,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other disorders of blood and blood-forming organs,Neutropenia,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D70-D77/D70-
D71,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other disorders of blood and blood-forming organs,Functional disorders of polymorphonuclear neutrophils,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D70-D77/D71-
D72,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other disorders of blood and blood-forming organs,Other disorders of white blood cells,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D70-D77/D72-
D73,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other disorders of blood and blood-forming organs,Diseases of spleen,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D70-D77/D73-
D74,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other disorders of blood and blood-forming organs,Methemoglobinemia,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D70-D77/D74-
D75,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other disorders of blood and blood-forming organs,Other and unspecified diseases of blood and blood-forming organs,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D70-D77/D75-
D76,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other disorders of blood and blood-forming organs,Other specified diseases with participation of lymphoreticular and reticulohistiocytic tissue,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D70-D77/D76-
D77,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other disorders of blood and blood-forming organs,Other disorders of blood and blood-forming organs in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D70-D77/D77-
D78,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Intraoperative and postprocedural complications of the spleen,Intraoperative and postprocedural complications of the spleen,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D78-D78/D78-
D80,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Certain disorders involving the immune mechanism,Immunodeficiency with predominantly antibody defects,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D80-D89/D80-
D81,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Certain disorders involving the immune mechanism,Combined immunodeficiencies,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D80-D89/D81-
D82,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Certain disorders involving the immune mechanism,Immunodeficiency associated with other major defects,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D80-D89/D82-
D83,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Certain disorders involving the immune mechanism,Common variable immunodeficiency,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D80-D89/D83-
D84,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Certain disorders involving the immune mechanism,Other immunodeficiencies,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D80-D89/D84-
D86,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Certain disorders involving the immune mechanism,Sarcoidosis,https://www.icd10data.com/ICD10CM/Codes/D50-D89/D80-D89/D86-
D89,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Certain disorders involving the immune mechanism,"Other disorders involving the immune mechanism, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/D50-D89/D80-D89/D89-
E00,"Endocrine, nutritional and metabolic diseases",Disorders of thyroid gland,Congenital iodine-deficiency syndrome,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E00-E07/E00-
E01,"Endocrine, nutritional and metabolic diseases",Disorders of thyroid gland,Iodine-deficiency related thyroid disorders and allied conditions,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E00-E07/E01-
E02,"Endocrine, nutritional and metabolic diseases",Disorders of thyroid gland,Subclinical iodine-deficiency hypothyroidism,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E00-E07/E02-
E03,"Endocrine, nutritional and metabolic diseases",Disorders of thyroid gland,Other hypothyroidism,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E00-E07/E03-
E04,"Endocrine, nutritional and metabolic diseases",Disorders of thyroid gland,Other nontoxic goiter,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E00-E07/E04-
E05,"Endocrine, nutritional and metabolic diseases",Disorders of thyroid gland,Thyrotoxicosis [hyperthyroidism],https://www.icd10data.com/ICD10CM/Codes/E00-E89/E00-E07/E05-
E06,"Endocrine, nutritional and metabolic diseases",Disorders of thyroid gland,Thyroiditis,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E00-E07/E06-
E07,"Endocrine, nutritional and metabolic diseases",Disorders of thyroid gland,Other disorders of thyroid,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E00-E07/E07-
E08,"Endocrine, nutritional and metabolic diseases",Diabetes mellitus,Diabetes mellitus due to underlying condition,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E08-E13/E08-
E09,"Endocrine, nutritional and metabolic diseases",Diabetes mellitus,Drug or chemical induced diabetes mellitus,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E08-E13/E09-
E10,"Endocrine, nutritional and metabolic diseases",Diabetes mellitus,Type 1 diabetes mellitus,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E08-E13/E10-
E11,"Endocrine, nutritional and metabolic diseases",Diabetes mellitus,Type 2 diabetes mellitus,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E08-E13/E11-
E13,"Endocrine, nutritional and metabolic diseases",Diabetes mellitus,Other specified diabetes mellitus,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E08-E13/E13-
E15,"Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,Nondiabetic hypoglycemic coma,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E15-E16/E15-
E16,"Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,Other disorders of pancreatic internal secretion,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E15-E16/E16-
E20,"Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Hypoparathyroidism,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E20-E35/E20-
E21,"Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Hyperparathyroidism and other disorders of parathyroid gland,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E20-E35/E21-
E22,"Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Hyperfunction of pituitary gland,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E20-E35/E22-
E23,"Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Hypofunction and other disorders of the pituitary gland,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E20-E35/E23-
E24,"Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Cushing's syndrome,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E20-E35/E24-
E25,"Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Adrenogenital disorders,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E20-E35/E25-
E26,"Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Hyperaldosteronism,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E20-E35/E26-
E27,"Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Other disorders of adrenal gland,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E20-E35/E27-
E28,"Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Ovarian dysfunction,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E20-E35/E28-
E29,"Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Testicular dysfunction,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E20-E35/E29-
E30,"Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,"Disorders of puberty, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/E00-E89/E20-E35/E30-
E31,"Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Polyglandular dysfunction,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E20-E35/E31-
E32,"Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Diseases of thymus,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E20-E35/E32-
E34,"Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Other endocrine disorders,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E20-E35/E34-
E35,"Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Disorders of endocrine glands in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E20-E35/E35-
E36,"Endocrine, nutritional and metabolic diseases",Intraoperative complications of endocrine system,Intraoperative complications of endocrine system,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E36-E36/E36-
E40,"Endocrine, nutritional and metabolic diseases",Malnutrition,Kwashiorkor,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E40-E46/E40-
E41,"Endocrine, nutritional and metabolic diseases",Malnutrition,Nutritional marasmus,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E40-E46/E41-
E42,"Endocrine, nutritional and metabolic diseases",Malnutrition,Marasmic kwashiorkor,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E40-E46/E42-
E43,"Endocrine, nutritional and metabolic diseases",Malnutrition,Unspecified severe protein-calorie malnutrition,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E40-E46/E43-
E44,"Endocrine, nutritional and metabolic diseases",Malnutrition,Protein-calorie malnutrition of moderate and mild degree,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E40-E46/E44-
E45,"Endocrine, nutritional and metabolic diseases",Malnutrition,Retarded development following protein-calorie malnutrition,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E40-E46/E45-
E46,"Endocrine, nutritional and metabolic diseases",Malnutrition,Unspecified protein-calorie malnutrition,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E40-E46/E46-
E50,"Endocrine, nutritional and metabolic diseases",Other nutritional deficiencies,Vitamin A deficiency,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E50-E64/E50-
E51,"Endocrine, nutritional and metabolic diseases",Other nutritional deficiencies,Thiamine deficiency,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E50-E64/E51-
E52,"Endocrine, nutritional and metabolic diseases",Other nutritional deficiencies,Niacin deficiency [pellagra],https://www.icd10data.com/ICD10CM/Codes/E00-E89/E50-E64/E52-
E53,"Endocrine, nutritional and metabolic diseases",Other nutritional deficiencies,Deficiency of other B group vitamins,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E50-E64/E53-
E54,"Endocrine, nutritional and metabolic diseases",Other nutritional deficiencies,Ascorbic acid deficiency,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E50-E64/E54-
E55,"Endocrine, nutritional and metabolic diseases",Other nutritional deficiencies,Vitamin D deficiency,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E50-E64/E55-
E56,"Endocrine, nutritional and metabolic diseases",Other nutritional deficiencies,Other vitamin deficiencies,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E50-E64/E56-
E58,"Endocrine, nutritional and metabolic diseases",Other nutritional deficiencies,Dietary calcium deficiency,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E50-E64/E58-
E59,"Endocrine, nutritional and metabolic diseases",Other nutritional deficiencies,Dietary selenium deficiency,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E50-E64/E59-
E60,"Endocrine, nutritional and metabolic diseases",Other nutritional deficiencies,Dietary zinc deficiency,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E50-E64/E60-
E61,"Endocrine, nutritional and metabolic diseases",Other nutritional deficiencies,Deficiency of other nutrient elements,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E50-E64/E61-
E63,"Endocrine, nutritional and metabolic diseases",Other nutritional deficiencies,Other nutritional deficiencies,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E50-E64/E63-
E64,"Endocrine, nutritional and metabolic diseases",Other nutritional deficiencies,Sequelae of malnutrition and other nutritional deficiencies,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E50-E64/E64-
E65,"Endocrine, nutritional and metabolic diseases","Overweight, obesity and other hyperalimentation",Localized adiposity,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E65-E68/E65-
E66,"Endocrine, nutritional and metabolic diseases","Overweight, obesity and other hyperalimentation",Overweight and obesity,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E65-E68/E66-
E67,"Endocrine, nutritional and metabolic diseases","Overweight, obesity and other hyperalimentation",Other hyperalimentation,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E65-E68/E67-
E68,"Endocrine, nutritional and metabolic diseases","Overweight, obesity and other hyperalimentation",Sequelae of hyperalimentation,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E65-E68/E68-
E70,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,Disorders of aromatic amino-acid metabolism,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E70-
E71,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,Disorders of branched-chain amino-acid metabolism and fatty-acid metabolism,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E71-
E72,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,Other disorders of amino-acid metabolism,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E72-
E73,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,Lactose intolerance,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E73-
E74,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,Other disorders of carbohydrate metabolism,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E74-
E75,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,Disorders of sphingolipid metabolism and other lipid storage disorders,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E75-
E76,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,Disorders of glycosaminoglycan metabolism,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E76-
E77,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,Disorders of glycoprotein metabolism,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E77-
E78,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,Disorders of lipoprotein metabolism and other lipidemias,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E78-
E79,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,Disorders of purine and pyrimidine metabolism,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E79-
E80,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,Disorders of porphyrin and bilirubin metabolism,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E80-
E83,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,Disorders of mineral metabolism,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E83-
E84,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,Cystic fibrosis,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E84-
E85,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,Amyloidosis,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E85-
E86,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,Volume depletion,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E86-
E87,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,"Other disorders of fluid, electrolyte and acid-base balance",https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E87-
E88,"Endocrine, nutritional and metabolic diseases",Metabolic disorders,Other and unspecified metabolic disorders,https://www.icd10data.com/ICD10CM/Codes/E00-E89/E70-E88/E88-
E89,"Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified","Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/E00-E89/E89-E89/E89-
F01,"Mental, Behavioral and Neurodevelopmental disorders",Mental disorders due to known physiological conditions,Vascular dementia,https://www.icd10data.com/ICD10CM/Codes/F01-F99/F01-F09/F01-
F02,"Mental, Behavioral and Neurodevelopmental disorders",Mental disorders due to known physiological conditions,Dementia in other diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/F01-F99/F01-F09/F02-
F03,"Mental, Behavioral and Neurodevelopmental disorders",Mental disorders due to known physiological conditions,Unspecified dementia,https://www.icd10data.com/ICD10CM/Codes/F01-F99/F01-F09/F03-
F04,"Mental, Behavioral and Neurodevelopmental disorders",Mental disorders due to known physiological conditions,Amnestic disorder due to known physiological condition,https://www.icd10data.com/ICD10CM/Codes/F01-F99/F01-F09/F04-
F05,"Mental, Behavioral and Neurodevelopmental disorders",Mental disorders due to known physiological conditions,Delirium due to known physiological condition,https://www.icd10data.com/ICD10CM/Codes/F01-F99/F01-F09/F05-
F06,"Mental, Behavioral and Neurodevelopmental disorders",Mental disorders due to known physiological conditions,Other mental disorders due to known physiological condition,https://www.icd10data.com/ICD10CM/Codes/F01-F99/F01-F09/F06-
